#      date    lon    lat    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (9x9) to lonlat (1x1) grid
 1990-10-01 -97.1333 19.0533  12.8749 
 1990-11-01 -97.1333 19.0533 11.62271 
 1990-12-01 -97.1333 19.0533 9.936914 
 1991-01-01 -97.1333 19.0533 10.73208 
 1991-02-01 -97.1333 19.0533  11.0519 
 1991-03-01 -97.1333 19.0533 14.48818 
 1991-04-01 -97.1333 19.0533 14.79775 
 1991-05-01 -97.1333 19.0533 14.57095 
 1991-06-01 -97.1333 19.0533 14.41397 
 1991-07-01 -97.1333 19.0533 13.25723 
 1991-08-01 -97.1333 19.0533 13.63174 
 1991-09-01 -97.1333 19.0533 13.32363 
 1991-10-01 -97.1333 19.0533 12.72891 
 1991-11-01 -97.1333 19.0533 10.44155 
 1991-12-01 -97.1333 19.0533 9.909571 
 1992-01-01 -97.1333 19.0533 9.662012 
 1992-02-01 -97.1333 19.0533 10.50503 
 1992-03-01 -97.1333 19.0533 13.49673 
 1992-04-01 -97.1333 19.0533 13.16226 
 1992-05-01 -97.1333 19.0533 13.02236 
 1992-06-01 -97.1333 19.0533 15.11709 
 1992-07-01 -97.1333 19.0533  13.3207 
 1992-08-01 -97.1333 19.0533 13.33096 
 1992-09-01 -97.1333 19.0533 13.08242 
 1992-10-01 -97.1333 19.0533 12.78262 
 1992-11-01 -97.1333 19.0533 11.85024 
 1992-12-01 -97.1333 19.0533 10.60781 
 1993-01-01 -97.1333 19.0533 10.43643 
 1993-02-01 -97.1333 19.0533 11.29409 
 1993-03-01 -97.1333 19.0533 12.10122 
 1993-04-01 -97.1333 19.0533 13.90396 
 1993-05-01 -97.1333 19.0533 13.87783 
 1993-06-01 -97.1333 19.0533 14.56484 
 1993-07-01 -97.1333 19.0533 13.60659 
 1993-08-01 -97.1333 19.0533 13.16592 
 1993-09-01 -97.1333 19.0533 13.23477 
 1993-10-01 -97.1333 19.0533 13.16665 
 1993-11-01 -97.1333 19.0533 11.35708 
 1993-12-01 -97.1333 19.0533 10.42935 
 1994-01-01 -97.1333 19.0533 9.888819 
 1994-02-01 -97.1333 19.0533 11.09097 
 1994-03-01 -97.1333 19.0533 12.86636 
 1994-04-01 -97.1333 19.0533  13.4335 
 1994-05-01 -97.1333 19.0533 14.45327 
 1994-06-01 -97.1333 19.0533 13.78457 
 1994-07-01 -97.1333 19.0533 13.23086 
 1994-08-01 -97.1333 19.0533 13.67178 
 1994-09-01 -97.1333 19.0533 13.47354 
 1994-10-01 -97.1333 19.0533 13.62393 
 1994-11-01 -97.1333 19.0533 12.29019 
 1994-12-01 -97.1333 19.0533 11.21157 
 1995-01-01 -97.1333 19.0533 10.96816 
 1995-02-01 -97.1333 19.0533 11.65835 
 1995-03-01 -97.1333 19.0533 12.68301 
 1995-04-01 -97.1333 19.0533 14.72354 
 1995-05-01 -97.1333 19.0533 15.40273 
 1995-06-01 -97.1333 19.0533 14.93545 
